id,hhid,adm3,pack,variety_a,variety_b,variety_c,adm1,gender,age,elevation,lon,lat,planting_date,harverst_date,irrigation,fertilization,slope,char_1,best_1,worst_1,char_2,best_2,worst_2,char_3,best_3,worst_3,char_4,best_4,worst_4,char_5,best_5,worst_5,char_6,best_6,worst_6,char_7,best_7,worst_7,char_8,best_8,worst_8,char_9,best_9,worst_9,char_10,local_vs_var_a,local_vs_var_b,local_vs_var_c
honduras_salvador_rojo_2015_57,50780,San Rafael,paquete 153,Amadeus 77,BRT 103- 182,RS 909-35,Ocotepeque,M,43,NA,-89.21928406,14.39677371,2015-09-20,2015-12-09,No,Yes,plain,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,A,C,drought_resistance,A,C,yield,A,B,market_value,A,B,taste,A,B,overall,A,C,overall_vs_local,Better,Worse,Worse
honduras_salvador_rojo_2015_58,50483,San Rafael,paquete 167,Amadeus 77,Seda,RRH 336-28,Ocotepeque,M,31,NA,-89.21516418,14.39677371,2015-10-05,2015-12-22,Yes,Yes,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,B,C,yield,B,C,market_value,B,C,taste,NA,NA,overall,B,C,overall_vs_local,Worse,Better,Worse
honduras_salvador_rojo_2015_6,21953,San Francisco Cones,paquete 142,ALS 0532-6,SRS2-36-34,RS 909-35,Sensenti,M,68,NA,-88.92745972,14.51180332,2015-09-28,2015-12-31,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
honduras_salvador_rojo_2015_60,50537,San Rafael,paquete 170,ALS 0532-6,Seda,RRH 336-28,Ocotepeque,M,49,NA,-89.21344757,14.40242685,2015-09-30,2015-12-23,No,Yes,plain,vigor,B,C,size,B,C,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,A,market_value,B,A,taste,NA,NA,overall,B,A,overall_vs_local,Worse,Better,Better
honduras_salvador_rojo_2015_62,50681,San Rafael,paquete 172,SJC 730-79,SRS2-36-34,BRT 103- 182,Ocotepeque,M,51,NA,-89.22271729,14.39544354,2015-10-07,2015-12-27,Yes,Yes,plain,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,C,A,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
honduras_salvador_rojo_2015_65,50591,San Rafael,paquete 169,RS 909-35,BRT 103- 182,SRS2-36-34,Ocotepeque,M,47,NA,-89.22340393,14.40209431,2015-10-12,2015-12-30,Yes,Yes,plain,vigor,C,B,size,A,C,pest_resistance,C,B,disease_resistance,C,B,drought_resistance,NA,NA,yield,B,A,market_value,B,A,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Better
honduras_salvador_rojo_2015_71,47216,Azacualpa,paquete 178,SJC 730-79,MHR 311-17,RS 907-28,Ocotepeque,M,49,NA,-89.21859741,14.40874488,2015-09-25,2015-12-02,No,Yes,plain,vigor,C,A,size,C,A,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,C,A,market_value,B,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Better,Better
honduras_salvador_rojo_2015_72,29126,Los Gutierrez,paquete 37,Seda,Amadeus 77,SJC 730-79,Dulce Nombre de Maria,M,39,NA,-89.1707382,14.3169359,2015-09-23,2015-12-15,No,No,medium,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,B,C,drought_resistance,NA,NA,yield,B,A,market_value,B,C,taste,B,A,overall,B,A,overall_vs_local,Better,Better,Better
honduras_salvador_rojo_2015_73,29135,Los Gutierrez,paquete 38,RRH 336-28,RS 907-28,SRS2-36-34,Dulce Nombre de Maria,M,60,NA,-89.1706523,14.3170115,2015-09-28,2015-09-28,No,No,plain,vigor,A,C,size,A,C,pest_resistance,A,C,disease_resistance,A,C,drought_resistance,A,B,yield,A,C,market_value,A,C,taste,A,C,overall,A,B,overall_vs_local,Better,Worse,Worse
honduras_salvador_rojo_2015_74,29180,Los Gutierrez,paquete 39,BRT 103- 182,ALS 0532-6,MHR 311-17,Dulce Nombre de Maria,M,43,NA,-89.1707096,14.3169737,2015-09-15,2015-11-25,No,Yes,medium,vigor,A,B,size,A,B,pest_resistance,A,B,disease_resistance,A,B,drought_resistance,NA,NA,yield,A,B,market_value,B,A,taste,B,A,overall,A,C,overall_vs_local,Better,Worse,Worse
honduras_salvador_rojo_2015_75,29207,Los Gutierrez,paquete 40,Seda,RS 909-35,Amadeus 77,Dulce Nombre de Maria,M,65,NA,-89.1707495,14.3169703,2015-09-17,2015-12-02,No,Yes,medium,vigor,B,C,size,B,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,C,market_value,A,C,taste,A,C,overall,A,C,overall_vs_local,Better,Worse,Worse
honduras_salvador_rojo_2015_76,29216,Los Gutierrez,paquete 41,RS 907-28,SJC 730-79,SRS2-36-34,Dulce Nombre de Maria,M,60,NA,-89.1707396,14.3169729,2015-09-28,2015-12-17,No,Yes,plain,vigor,C,B,size,C,B,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
honduras_salvador_rojo_2015_77,29225,Los Gutierrez,paquete 42,RRH 336-28,MHR 311-17,BRT 103- 182,Dulce Nombre de Maria,F,NA,NA,-89.1706166,14.3169177,2015-09-22,2015-11-22,No,Yes,plain,vigor,A,B,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,A,B,market_value,B,A,taste,B,A,overall,A,C,overall_vs_local,Better,Worse,Worse
honduras_salvador_rojo_2015_78,29018,Los Gutierrez,paquete 43,RS 909-35,ALS 0532-6,Seda,Dulce Nombre de Maria,M,56,NA,-89.1706816,14.3169777,2015-10-18,2015-11-25,No,Yes,plain,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,NA,NA,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Better
honduras_salvador_rojo_2015_8,21980,San Francisco Cones,paquete 144,BRT 103- 182,Seda,RS 907-28,Sensenti,M,36,NA,-88.92780304,14.50449108,2015-09-21,2015-12-13,No,Yes,medium,vigor,C,B,size,C,B,pest_resistance,NA,NA,disease_resistance,C,B,drought_resistance,NA,NA,yield,C,B,market_value,C,A,taste,A,C,overall,C,B,overall_vs_local,Worse,Worse,Better
honduras_salvador_rojo_2015_80,29234,Los Sitios,paquete 45,RRH 336-28,RS 907-28,MHR 311-17,Dulce Nombre de Maria,M,55,477.0967712,-89.01136234,14.16091613,2015-09-16,2015-12-09,No,Yes,plain,vigor,A,C,size,C,B,pest_resistance,C,A,disease_resistance,C,B,drought_resistance,NA,NA,yield,C,A,market_value,C,A,taste,C,A,overall,C,A,overall_vs_local,Worse,Worse,Worse
honduras_salvador_rojo_2015_82,29315,Los Sitios,paquete 46,Seda,BRT 103- 182,RS 909-35,Dulce Nombre Maria,M,40,NA,-89.1707075,14.3169751,2015-09-11,2015-10-15,No,Yes,plain,vigor,B,C,size,B,C,pest_resistance,B,C,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,B,C,overall,B,C,overall_vs_local,Worse,Better,Worse
honduras_salvador_rojo_2015_83,47207,Azacualpa,paquete 185,SJC 730-79,MHR 311-17,BRT 103- 182,Ocotepeque,M,29,NA,-89.21722412,14.40541962,2015-09-15,2015-12-10,No,Yes,medium,vigor,A,C,size,B,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,B,A,market_value,B,A,taste,B,A,overall,B,C,overall_vs_local,Better,Better,Worse
honduras_salvador_rojo_2015_84,99053,Azacualpa,paquete 180,SRS2-36-34,Seda,Amadeus 77,Ocotepeque,M,33,NA,-89.2199707,14.40674973,2015-10-08,2015-12-30,No,Yes,medium,vigor,C,A,size,C,A,pest_resistance,NA,NA,disease_resistance,C,A,drought_resistance,NA,NA,yield,C,B,market_value,C,B,taste,C,B,overall,C,B,overall_vs_local,Better,Worse,Better
honduras_salvador_rojo_2015_86,29414,Los Sitios,paquete 49,RS 907-28,RS 909-35,BRT 103- 182,Dulce Nombre de Maria,F,40,NA,-89.1706593,14.3169989,2015-09-20,2015-12-07,No,Yes,plain,vigor,A,B,size,A,B,pest_resistance,NA,NA,disease_resistance,C,B,drought_resistance,B,C,yield,B,C,market_value,A,C,taste,A,C,overall,B,C,overall_vs_local,Worse,Better,Worse
honduras_salvador_rojo_2015_9,22178,San Francisco Cones,paquete 145,SRS2-36-34,RRH 336-28,ALS 0532-6,Sensenti,F,53,NA,-88.92745972,14.51845061,2015-09-23,2015-12-15,No,Yes,medium,vigor,C,A,size,C,A,pest_resistance,NA,NA,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,C,market_value,B,C,taste,C,A,overall,B,C,overall_vs_local,Better,Better,Worse
honduras_salvador_rojo_2015_90,29306,Los Sitios,paquete 53,ALS 0532-6,BRT 103- 182,Amadeus 77,Dulce Nombre de Maria,M,46,445.8548584,-89.0096489,14.1572918,2015-09-20,2015-12-09,No,Yes,medium,vigor,A,C,size,A,C,pest_resistance,NA,NA,disease_resistance,NA,NA,drought_resistance,NA,NA,yield,C,A,market_value,C,A,taste,C,A,overall,C,B,overall_vs_local,Better,Worse,Better
honduras_salvador_rojo_2015_93,29504,Los Sitios,paquete 56,RS 907-28,ALS 0532-6,BRT 103- 182,Dulce Nombre de Maria,M,40,NA,-89.1706401,14.3169823,2015-09-20,2015-12-14,No,Yes,medium,vigor,B,A,size,B,A,pest_resistance,B,A,disease_resistance,B,A,drought_resistance,NA,NA,yield,B,A,market_value,A,C,taste,B,A,overall,B,C,overall_vs_local,Worse,Better,Worse
honduras_salvador_rojo_2015_95,29540,Los Sitios,paquete 58,SJC 730-79,RRH 336-28,RS 909-35,Dulce Nombre de Maria,M,58,NA,-89.1707322,14.3169512,2015-09-18,2015-12-07,No,Yes,medium,vigor,C,A,size,C,B,pest_resistance,C,B,disease_resistance,C,B,drought_resistance,NA,NA,yield,A,B,market_value,C,B,taste,C,B,overall,A,B,overall_vs_local,Worse,Worse,Worse
honduras_salvador_rojo_2015_97,30656,San Ramon,paquete 270,SJC 730-79,RRH 336-28,RS 907-28,Citala,M,42,NA,-89.1705963,14.3169243,2015-09-28,2015-12-21,No,Yes,medium,vigor,C,B,size,C,B,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,NA,NA,yield,C,B,market_value,C,B,taste,C,B,overall,C,A,overall_vs_local,Worse,Worse,Better
honduras_salvador_rojo_2015_98,30665,San Ramon,paquete 1,RS 907-28,SRS2-36-34,ALS 0532-6,Citala,M,42,NA,-89.1706169,14.3169651,2015-09-15,2015-12-02,No,Yes,medium,vigor,C,A,size,C,A,pest_resistance,C,A,disease_resistance,C,A,drought_resistance,NA,NA,yield,C,B,market_value,B,C,taste,B,C,overall,B,A,overall_vs_local,Worse,Better,Worse
